name,state_name,city,state,zip_code,phone
SACRED HEART SCHOOL,MASSACHUSETTS,LYNN,MA ,01905,7815927581
SACRED HEART SCHOOL,MICHIGAN,HUDSON,MI ,49247,5174486405
SACRED HEART SCHOOL,MICHIGAN,LANSE,MI ,49946,9065245157
SACRED HEART SCHOOL,MICHIGAN,DEARBORN,MI ,48124,3135619192
SACRED HEART SCHOOL,MINNESOTA,FREEPORT,MN ,56331,3208362591
SACRED HEART SCHOOL,MINNESOTA,ADAMS,MN ,55909,5075823120
SACRED HEART SCHOOL,MINNESOTA,WASECA,MN ,56093,5078352780
SACRED HEART SCHOOL,MISSISSIPPI,SOUTHAVEN,MS ,38671,6623490900
SACRED HEART SCHOOL,MICHIGAN,GLADWIN,MI ,48624,9894268574
SACRED HEART SCHOOL,LOUISIANA,BATON ROUGE,LA ,70802,2253837481
SACRED HEART SCHOOL,KANSAS,COLBY,KS ,67701,7854602813
SACRED HEART SCHOOL,CALIFORNIA,SALINAS,CA ,93901,8317711310
SACRED HEART SCHOOL,IDAHO,BOISE,ID ,83705,2083449738
SACRED HEART SCHOOL,TEXAS,LA GRANGE,TX ,78945,9799683223
SACRED HEART SCHOOL,TEXAS,FLORESVILLE,TX ,78114,8303932117
SACRED HEART SCHOOL,PENNSYLVANIA,HANOVER,PA ,17331,7176328715
SACRED HEART SCHOOL,PENNSYLVANIA,WEST READING,PA ,19611,6103733316
SACRED HEART SCHOOL,PENNSYLVANIA,ROYERSFORD,PA ,19468,6109487206
SACRED HEART SCHOOL,PENNSYLVANIA,ALLENTOWN,PA ,18102,6104373031
SACRED HEART SCHOOL,PENNSYLVANIA,BETHLEHEM,PA ,18020,6108670221
SACRED HEART SCHOOL,PENNSYLVANIA,LANCASTER,PA ,17603,7173938433
SACRED HEART SCHOOL,TENNESSEE,LORETTO,TN ,38469,9318534388
SACRED HEART SCHOOL,RHODE ISLAND,EAST PROVIDENCE,RI ,02914,4014341080
SACRED HEART SCHOOL,WASHINGTON,CLYDE HILL,WA ,98004,4254511773
SACRED HEART SCHOOL,NEW YORK,MOUNT VERNON,NY ,10550,9146671734
SACRED HEART SCHOOL,TEXAS,ROCKPORT,TX ,78382,3617292672
SACRED HEART SCHOOL,CALIFORNIA,SARATOGA,CA ,95070,4088679241
SACRED HEART SCHOOL,NEW YORK,NEWBURGH,NY ,12550,8455611433
SACRED HEART SCHOOL,NEW YORK,SUFFERN,NY ,10901,8453571684
SACRED HEART SCHOOL,NEW YORK,HIGHLAND FALLS,NY ,10928,8454462674
SACRED HEART SCHOOL,NEW YORK,HARTSDALE,NY ,10530,9149467242
SACRED HEART SCHOOL,NEW YORK,STATEN ISLAND,NY ,10310,7184420347
SACRED HEART SCHOOL,NEW YORK,GLENDALE,NY ,11385,7184566636
SACRED HEART SCHOOL,NEW YORK,BRONX,NY ,10452,7182934288
SACRED HEART SCHOOL,NEW YORK,MONROE,NY ,10950,8457830365
SACRED HEART SCHOOL,MISSOURI,TROY,MO ,63379,6365286684
SACRED HEART SCHOOL,MISSOURI,POPLAR BLUFF,MO ,63901,5737855836
SACRED HEART SCHOOL,MISSOURI,FREEBURG,MO ,65035,5737445898
SACRED HEART SCHOOL,NEBRASKA,LAWRENCE,NE ,68957,4027567393
SACRED HEART SCHOOL,NEBRASKA,FALLS CITY,NE ,68355,4022454151
SACRED HEART SCHOOL,NEBRASKA,LINCOLN,NE ,68503,4024761783
SACRED HEART SCHOOL,NEW HAMPSHIRE,HAMPTON,NH ,03842,6039263254
SACRED HEART SCHOOL,NEW JERSEY,ROCKAWAY,NJ ,07866,9736277689
SACRED HEART SCHOOL,NEW JERSEY,CLIFTON,NJ ,07011,9734733711
SACRED HEART SCHOOL,NEW JERSEY,LYNDHURST,NJ ,07071,2019394277
SACRED HEART SCHOOL,NEW JERSEY,JERSEY CITY,NJ ,07305,2013327111
SACRED HEART SCHOOL,OHIO,WADSWORTH,OH ,44281,3303346272
SACRED HEART SCHOOL,OHIO,SHELBY,OH ,44875,4193422797
SACRED HEART SCHOOL,OHIO,FREMONT,OH ,43420,4193327102
SACRED HEART SCHOOL,NEW YORK,NORTH MERRICK,NY ,11566,5163785797
SACRED HEART SCHOOL,NEW YORK,BAYSIDE,NY ,11361,7186314804
SACRED HEART SCHOOL,DISTRICT OF COLUMBIA,WASHINGTON,DC ,20010,2022654828
SACRED HEART SCHOOL,PENNSYLVANIA,OXFORD,PA ,19363,6109323633
SACRED HEART SCHOOL,CALIFORNIA,PALM DESERT,CA ,92260,7603463513
SACRED HEART SCHOOL,FLORIDA,LAKE WORTH,FL ,33460,5615822242
SACRED HEART SCHOOLS,ILLINOIS,CHICAGO,IL ,60660,7732624446
SACRED HEART VILLA SCHOOL,NEW YORK,LEWISTON,NY ,14092,7162848273
SACRED HEARTS SCHOOL,WISCONSIN,SUN PRAIRIE,WI ,53590,6088378508
SACRED HEARTS SCHOOL,MASSACHUSETTS,BRADFORD,MA ,01835,9783725451
SACRED HEARTS SCHOOL & EARLY LEARNING CENTER,HAWAII,LAHAINA,HI ,96761,8086614720
SACRED LIFE ACADEMY FOR BOYS,MARYLAND,CAPITOL HEIGHTS,MD ,20743,3013412083
SADDLE RIVER DAY SCHOOL,NEW JERSEY,SADDLE RIVER,NJ ,07458,2013274050
SADDLEBACK VALLEY CHRISTIAN SCHOOL,CALIFORNIA,SAN JUAN CAPISTRANO,CA ,92675,9494434050
SADDLEBROOK PREPARATORY SCHOOL,FLORIDA,WESLEY CHAPEL,FL ,33543,8139074500
SAFE HARBOR ACADEMY,FLORIDA,JACKSONVILLE,FL ,32226,9047577918
SAFE HAVEN CHRISTIAN ACADEMY,ALABAMA,PRICHARD,AL ,36610,2514576088
SAFETY HARBOR MONTESSORI ACADEMY,FLORIDA,CLEARWATER,FL ,33761,7277241767
SAFFORD CHRISTIAN ACADEMY,ARIZONA,SAFFORD,AZ ,85548,9284284234
SAGE ACADEMY,CALIFORNIA,TARZANA,CA ,91356,8183434600
SAGE DAY AT BOONTON,NEW JERSEY,BOONTON,NJ ,07005,9734024700
SAGE DAY AT ROCHELLE PARK,NEW JERSEY,ROCHELLE PARK,NJ ,07662,2018433800
SAGE DAY SCHOOL AT MAHWAH,NEW JERSEY,MAHWAH,NJ ,07430,2028188873
SAGE HILL SCHOOL,CALIFORNIA,NEWPORT COAST,CA ,92657,9492190100
SAGE RIDGE SCHOOL,NEVADA,RENO,NV ,89511,7758526222
SAGER SOLOMON SCHECHTER DAY SCHOOL,ILLINOIS,NORTHBROOK,IL ,60062,8474125600
SAGINAW CHIPPEWA ACADEMY,MICHIGAN,MOUNT PLEASANT,MI ,48858,9897754478
SAGUARO HILLS ADVENTIST CHRISTIAN SCHOOL,ARIZONA,TUCSON,AZ ,85746,5203251454
SAHAG-MESROB ARMENIAN CHRISTIAN SCHOOL,CALIFORNIA,ALTADENA,CA ,91001,6267985020
SAHUARITA CHRISTIAN ACADEMY,ARIZONA,SAHUARITA,AZ ,85629,5206480601
SAINTS ACADEMY,FLORIDA,ORLANDO,FL ,32808,4076835537
SAINTS OF GLORY SCHOOL,CALIFORNIA,ANAHEIM,CA ,92801,7148759387
SAINTS TABERNACLE DAY SCHOOL,PENNSYLVANIA,PHILADELPHIA,PA ,19141,2155486012
SAINTSVILLE BAPTIST CHURCH ACADEMY,TEXAS,FORT WORTH,TX ,76112,8174513721
SAKKARA YOUTH INSTITUTE INDEPENDENT SCHOOL,FLORIDA,TALLAHASSEE,FL ,32301,8508780540
SAKLAN VALLEY SCHOOL,CALIFORNIA,MORAGA,CA ,94556,9253767900
SALAH TAWFIK ELEMENTARY & MIDDLE SCHOOL,FLORIDA,SUNRISE,FL ,33351,9547418130
SALAM ACADEMY,NEW MEXICO,ALBUQUERQUE,NM ,87110,5058887688
SALAM SCHOOL,WISCONSIN,MILWAUKEE,WI ,53221,4142820504
SALEM ACADEMY,OREGON,SALEM,OR ,97301,5033781211
SALEM ACADEMY,NORTH CAROLINA,WINSTON SALEM,NC ,27101,3367212600
SALEM BAPTIST CHRISTIAN SCHOOL,NORTH CAROLINA,WINSTON SALEM,NC ,27101,3367256113
SALEM BOYS & GIRLS CLUB,NEW HAMPSHIRE,SALEM,NH ,03079,6038987709
SALEM CHILD DEVELOPMENT CENTER,OREGON,SALEM,OR ,97303,5033639821
SALEM CHRISTIAN ACADEMY,ILLINOIS,CHICAGO,IL ,60628,7739280145
SALEM CHRISTIAN ACADEMY ELEMENTARY,OHIO,CLAYTON,OH ,45315,9378369910
SALEM CHRISTIAN DAY SCHOOL,OREGON,SALEM,OR ,97301,5033752620
SALEM CHRISTIAN SCHOOL,VIRGINIA,CROZIER,VA ,23039,8047844171
SALEM CHRISTIAN SCHOOL,MISSISSIPPI,COLLINS,MS ,39428,6017656230
SALEM CHRISTIAN SCHOOL,NEW HAMPSHIRE,SALEM,NH ,03079,6038934289
SALEM CHRISTIAN SCHOOL,PENNSYLVANIA,MACUNGIE,PA ,18062,6109665823
SALEM CHRISTIAN SCHOOL,ILLINOIS,CHICAGO,IL ,60647,7732275580
SALEM COUNTY CHRISTIAN ACADEMY,NEW JERSEY,PENNSVILLE,NJ ,08070,8566789464
SALEM CROSSROADS DAYCARE,PENNSYLVANIA,DELMONT,PA ,15626,7244688487
SALEM LUTHERAN EARLY CHILDHOOD CENTER,ILLINOIS,HOMEWOOD,IL ,60430,7082060350
SALEM LUTHERAN SCHOOL,ARKANSAS,SPRINGDALE,AR ,72762,4797519500
SALEM LUTHERAN SCHOOL,WISCONSIN,MILWAUKEE,WI ,53224,4143538190
SALEM LUTHERAN SCHOOL,LOUISIANA,GRETNA,LA ,70053,5043675144
SALEM LUTHERAN SCHOOL,COLORADO,COLORADO SPRINGS,CO ,80907,7195990200
SALEM LUTHERAN SCHOOL,CALIFORNIA,ORANGE,CA ,92869,7146391946
SALEM LUTHERAN SCHOOL,TEXAS,TOMBALL,TX ,77377,2813518122
SALEM LUTHERAN SCHOOL,ILLINOIS,JACKSONVILLE,IL ,62651,2172433419
SALEM LUTHERAN SCHOOL,CALIFORNIA,GLENDALE,CA ,91202,8182438264
SALEM LUTHERAN SCHOOL,MICHIGAN,OWOSSO,MI ,48867,9897252234
SALEM LUTHERAN SCHOOL,MINNESOTA,LORETTO,MN ,55357,7632987283
SALEM LUTHERAN SCHOOL,MINNESOTA,STILLWATER,MN ,55082,6514397831
SALEM LUTHERAN SCHOOL,MISSOURI,SAINT LOUIS,MO ,63123,3143539242
SALEM LUTHERAN SCHOOL,MISSOURI,FLORISSANT,MO ,63033,3147418220
SALEM LUTHERAN SCHOOL,MISSOURI,FARRAR,MO ,63746,5728245472
SALEM MONTESSORI SCHOOL,NORTH CAROLINA,WINSTON SALEM,NC ,27101,3367480800
SALEM MONTESSORI SCHOOL,OREGON,SALEM,OR ,97303,5033646615
SALEM MONTESSORI SCHOOL INC,VIRGINIA,SALEM,VA ,24153,5403871523
SALEM RANCH,ILLINOIS,FLANAGAN,IL ,61740,8157964561
SALEM SAYERS BAPTIST ACADEMY,TEXAS,ADKINS,TX ,78101,2106491178
SALEM SCHOOL,MARYLAND,FROSTBURG,MD ,21532,3016890322
SALEM ST MARY'S ELEMENTARY SCHOOL,SOUTH DAKOTA,SALEM,SD ,57058,6054252607
SALEM WESLEYAN ACADEMY,OHIO,SALEM,OH ,44460,3303324819
SALESIAN ELEMENTARY & JUNIOR HIGH SCHOOL,CALIFORNIA,CORRALITOS,CA ,95076,8317285518
SALESIAN HIGH SCHOOL,CALIFORNIA,RICHMOND,CA ,94804,5102344433
SALESIAN HIGH SCHOOL,NEW YORK,NEW ROCHELLE,NY ,10801,9146320248
SALESIANUM SCHOOL,DELAWARE,WILMINGTON,DE ,19802,3026542495
SALFORD MENNONITE CHILD CARE CENTER,PENNSYLVANIA,HARLEYSVILLE,PA ,19438,2152566421
SALIDA CHRISTIAN SCHOOL,COLORADO,SALIDA,CO ,81201,7195391693
SALINA CHRISTIAN ACADEMY,KANSAS,SALINA,KS ,67401,7854529929
SALINA SDA SCHOOL,KANSAS,SALINA,KS ,67401,7858278700
SALINAS CHRISTIAN SCHOOL,CALIFORNIA,SALINAS,CA ,93906,8314495421
SALINE CHRISTIAN ACADEMY,KENTUCKY,SOMERSET,KY ,42503,6066799265
SALISBURY ACADEMY,NORTH CAROLINA,SALISBURY,NC ,28147,7046363002
SALISBURY BAPTIST ACADEMY,MARYLAND,SALISBURY,MD ,21804,4105464455
SALISBURY CHRISTIAN SCHOOL,MARYLAND,SALISBURY,MD ,21804,4105460661
SALISBURY MENNONITE SCHOOL,MARYLAND,PARSONSBURG,MD ,21849,4107497932
SALISBURY SCHOOL,CONNECTICUT,SALISBURY,CT ,06068,8604355700
SALISBURY SEVENTH-DAY ADVENTIST SCHOOL,NORTH CAROLINA,SALISBURY,NC ,28146,7046331282
SALMA K FARID ACADEMY,CONNECTICUT,HAMDEN,CT ,06517,2032301965
SALMON CREEK COMMUNITY SCHOOL,CALIFORNIA,MIRANDA,CA ,95553,7079431500
SALMON SDA SCHOOL,IDAHO,SALMON,ID ,83467,2087564439
SALMONBERRY SCHOOL,WASHINGTON,EASTSOUND,WA ,98245,3603766310
SALPOINTE CATHOLIC HIGH SCHOOL,ARIZONA,TUCSON,AZ ,85719,5205475906
SALT LAKE JUNIOR ACADEMY,UTAH,SALT LAKE CITY,UT ,84106,8014671374
SALT LAKE LUTHERAN HIGH SCHOOL,UTAH,SALT LAKE CITY,UT ,84124,8012666676
SAM & ROSE STEIN EDUCATION CENTER,CALIFORNIA,SAN DIEGO,CA ,92120,6192815511
SAM & ROSE STEIN EDUCATION CENTER,CALIFORNIA,CHULA VISTA,CA ,91910,6194988384
SAMARITAN HOUSE FOR BOYS,FLORIDA,STUART,FL ,34997,7722874123
SAMMAMISH CHILDRENS SCHOOL,WASHINGTON,SAMMAMISH,WA ,98074,4253139000
SAMMAMISH CHRISTIAN SCHOOL & NOAH'S ARK PRESCHOOL,WASHINGTON,ISSAQUAH,WA ,98029,4253927470
SAMPSON CHRISTIAN ACADEMY,TENNESSEE,PIKEVILLE,TN ,37367,4238815069
SAMUEL FULLER SCHOOL,MASSACHUSETTS,MIDDLEBORO,MA ,02346,5087154256
SAN ANGELO CHRISTIAN ACADEMY,TEXAS,SAN ANGELO,TX ,76904,3256518363
SAN ANSELMO MONTESSORI SCHOOL,CALIFORNIA,SAN ANSELMO,CA ,94979,4154573428
SAN ANTONIO ACADEMY OF TEXAS,TEXAS,SAN ANTONIO,TX ,78212,2107337331
SAN ANTONIO CHRISTIAN PK-12,TEXAS,SAN ANTONIO,TX ,78259,2103401864
SAN ANTONIO CHRISTIAN SCHOOL,CALIFORNIA,ONTARIO,CA ,91764,9099822301
SAN CARLOS SCHOOL,CALIFORNIA,MONTEREY,CA ,93940,8313751324
SAN DIEGO ACADEMY,CALIFORNIA,NATIONAL CITY,CA ,91950,6192679550
SAN DIEGO CENTER FOR CHILDREN ACADEMY,CALIFORNIA,SAN DIEGO,CA ,92111,8585692131
SAN DIEGO FRENCH AMERICAN SCHOOL,CALIFORNIA,LA JOLLA,CA ,92037,8584562807
SAN DIEGO JEWISH ACADEMY,CALIFORNIA,SAN DIEGO,CA ,92130,8587043700
SAN DIEGO LIBERAL ARTS ACADEMY,CALIFORNIA,SAN DIEGO,CA ,92127,8587754012
SAN DOMENICO SCHOOL,CALIFORNIA,SAN ANSELMO,CA ,94960,4152581900
SAN FELIPE DE NERI SCHOOL,NEW MEXICO,ALBUQUERQUE,NM ,87104,5052422411
SAN FERNANDO VALLEY ACADEMY,CALIFORNIA,NORTHRIDGE,CA ,91325,8183491373
SAN FERNANDO VALLEY PROFESSIONAL SCHOOL,CALIFORNIA,NORTH HOLLYWOOD,CA ,91616,8189859485
SAN FRANCISCO ADVENTIST,CALIFORNIA,SAN FRANCISCO,CA ,94112,4155855550
SAN FRANCISCO CHRISTIAN SCHOOL,CALIFORNIA,SAN FRANCISCO,CA ,94112,4155861117
SAN FRANCISCO CITY ACADEMY,CALIFORNIA,SAN FRANCISCO,CA ,94116,4153450924
SAN FRANCISCO DAY SCHOOL,CALIFORNIA,SAN FRANCISCO,CA ,94118,4159312422
SAN FRANCISCO DE ASIS,ARIZONA,FLAGSTAFF,AZ ,86001,9287791337
SAN FRANCISCO FRIENDS SCHOOL,CALIFORNIA,SAN FRANCISCO,CA ,94103,4155650400
SAN FRANCISCO SCHOOL,CALIFORNIA,SAN FRANCISCO,CA ,94134,4152395065
SAN FRANCISCO UNIVERSITY HIGH SCHOOL,CALIFORNIA,SAN FRANCISCO,CA ,94115,4154473100
SAN FRANCISCO WALDORF SCHOOL,CALIFORNIA,SAN FRANCISCO,CA ,94115,4159312750
SAN GABRIEL ACADEMY,CALIFORNIA,SAN GABRIEL,CA ,91776,6262921156
SAN GABRIEL CHRISTIAN SCHOOL,CALIFORNIA,SAN GABRIEL,CA ,91775,6262870486
SAN GABRIEL MISSION ELEMENTARY SCHOOL,CALIFORNIA,SAN GABRIEL,CA ,91776,6262812454
SAN GABRIEL MISSION HIGH SCHOOL,CALIFORNIA,SAN GABRIEL,CA ,91776,6262823181
SAN JACINTO CHRISTIAN ACADEMY,TEXAS,AMARILLO,TX ,79116,8063722285
SAN JOAQUIN MEMORIAL HIGH SCHOOL,CALIFORNIA,FRESNO,CA ,93703,5592689251
SAN JOSE CATHOLIC GRADE SCHOOL,FLORIDA,JACKSONVILLE,FL ,32217,9047332313
SAN JOSE CHRISTIAN SCHOOL,CALIFORNIA,CAMPBELL,CA ,95008,4083717741
SAN JOSE EPISCOPAL DAY SCHOOL,FLORIDA,JACKSONVILLE,FL ,32217,9047330352
SAN JOSE MONTESSORI SCHOOL,CALIFORNIA,CAMPBELL,CA ,95008,4083779888
SAN JUAN DEL RIO CATHOLIC SCHOOL,FLORIDA,SAINT JOHNS,FL ,32259,9042878081
SAN JUAN DIEGO CATHOLIC HIGH SCHOOL,TEXAS,AUSTIN,TX ,78704,5128041935
SAN JUAN MONTESSORI,CALIFORNIA,SAN JUAN CAPISTRANO,CA ,92675,9494962927
SAN LUIS OBISPO CHRISTIAN SCHOOL,CALIFORNIA,SAN LUIS OBISPO,CA ,93406,8055431146
SAN LUIS OBISPO CLASSICAL ACADEMY,CALIFORNIA,SAN LUIS OBISPO,CA ,93403,8055488700
SAN MAR CHILDREN'S HOME INC,MARYLAND,BOONSBORO,MD ,21713,5017339067
SAN MARCOS ADVENTIST JUNIOR ACADEMY,TEXAS,SAN MARCOS,TX ,78667,5123929475
SAN MARCOS BAPTIST ACADEMY,TEXAS,SAN MARCOS,TX ,78666,5123532400
SAN MARINO MONTESSORI,CALIFORNIA,PASADENA,CA ,91107,6265778007
SAN MARTIN DE PORRES CATHOLIC SCHOOL,TEXAS,WESLACO,TX ,78596,9569738642
SAN MIGUEL ACADEMY OF NEWBURGH,NEW YORK,NEWBURGH,NY ,12550,8455612822
SAN MIGUEL ELEMENTARY SCHOOL,CALIFORNIA,LOS ANGELES,CA ,90059,3235676892
SAN MIGUEL HIGH SCHOOL,ARIZONA,TUCSON,AZ ,85756,5202946403
SAN MIGUEL MIDDLE SCHOOL,MINNESOTA,MINNEAPOLIS,MN ,55409,6128701109
SAN MIGUEL SCHOOL,DISTRICT OF COLUMBIA,WASHINGTON,DC ,20012,2022328345
SAN MIGUEL SCHOOL-GARY COMER CAMPUS,ILLINOIS,CHICAGO,IL ,60651,7732618851
SAN MIGUEL-BACK OF THE YARDS,ILLINOIS,CHICAGO,IL ,60609,7738901481
SAN PEDRO ACADEMY,CALIFORNIA,INGLEWOOD,CA ,90310,3237526903
SAN RAMON VALLEY CHRISTIAN ACADEMY,CALIFORNIA,DANVILLE,CA ,94526,9258389622
SAN ROQUE SCHOOL,CALIFORNIA,SANTA BARBARA,CA ,93105,8056873717
SAN XAVIER MISSION SCHOOL,ARIZONA,TUCSON,AZ ,85746,5202940628
SANBORN CHRISTIAN SCHOOL,IOWA,SANBORN,IA ,51248,7127293288
SANCTA FAMILIA ACADEMY,FLORIDA,MELBOURNE,FL ,32935,3212596464
SANCTUARY CHRISTIAN ACADEMY,TEXAS,MCALLEN,TX ,78502,9563181330
SANCTUARY CHRISTIAN ACADEMY,PENNSYLVANIA,PHILADELPHIA,PA ,19139,2157486510
SAND HILL SCHOOL,OHIO,SUGARCREEK,OH ,44681,3308523223
SAND PATHS ACADEMY,CALIFORNIA,SAN FRANCISCO,CA ,94110,4158262662
SANDBOX EARLY CARE & EDUCATION,ILLINOIS,ORLAND PARK,IL ,60462,7083497732
SANDBOX LEARNING CENTER,ILLINOIS,ORLAND PARK,IL ,60462,7083497557
SANDBOX LEARNING CENTER,ILLINOIS,PALOS HILLS,IL ,60465,7085988410
SANDBOX LEARNING CENTER,ILLINOIS,PALOS HEIGHTS,IL ,60463,7083715443
SANDBOX PRESCHOOL,ILLINOIS,PALOS HEIGHTS,IL ,60463,7083715443
SANDBOX PRESCHOOL & CHILD CARE,ILLINOIS,HOMER GLEN,IL ,60491,7083012311
SANDERLING SCHOOL,CALIFORNIA,ENCINITAS,CA ,92024,7606353747
SANDERS ACADEMY OF EXCELLENCE,ILLINOIS,CHICAGO,IL ,60628,7735687040
SANDHILLS SCHOOL,SOUTH CAROLINA,COLUMBIA,SC ,29209,8036951400
SANDIA MONTESSORI SCHOOL OF ALBUQUERQUE,NEW MEXICO,ALBUQUERQUE,NM ,87111,5052936614
SANDIA PREPARATORY SCHOOL,NEW MEXICO,ALBUQUERQUE,NM ,87113,5053443000
SANDIA VIEW ACADEMY,NEW MEXICO,CORRALES,NM ,87048,5058980717
SANDIA VIEW ELEMENTARY SCHOOL,NEW MEXICO,CORRALES,NM ,87048,5058974805
SANDPOINT CHRISTIAN SCHOOL,IDAHO,PONDERAY,ID ,83852,2082658624
SANDPOINT JR ACADEMY,IDAHO,SANDPOINT,ID ,83864,2082633584
SANDPOINT WALDORF SCHOOL,IDAHO,SANDPOINT,ID ,83864,2082652683
SANDUSKY CENTRAL CATHOLIC SCHOOL,OHIO,SANDUSKY,OH ,44870,4196261892
SANDY LANE NURSERY SCHOOL,NEW JERSEY,BELLEVILLE,NJ ,07109,9737516380
SANDY RIDGE SCHOOL,INDIANA,NAPPANEE,IN ,46550,
SANDY RIDGE SCHOOL K-8,INDIANA,NAPPANEE,IN ,46550,5747737661
SANDY SPRING FRIENDS SCHOOL,MARYLAND,SANDY SPRING,MD ,20860,3017747455
SANFORD SCHOOL,DELAWARE,HOCKESSIN,DE ,19707,3022395263
SANIKU EAST WEST LANGUAGE SCHOOL,CALIFORNIA,GARDENA,CA ,90247,3105323770
SANKOFA FIE,DISTRICT OF COLUMBIA,WASHINGTON,DC ,20010,2022915600
SANLANDO CHRISTIAN SCHOOL,FLORIDA,LONGWOOD,FL ,32750,4073391172
SANT BANI SCHOOL,NEW HAMPSHIRE,SANBORNTON,NH ,03269,6039343068
SANTA BARBARA ADVENTIST SCHOOL,CALIFORNIA,SANTA BARBARA,CA ,93110,8059679914
SANTA BARBARA CHRISTIAN SCHOOL,CALIFORNIA,SANTA BARBARA,CA ,93105,8055634770
SANTA BARBARA MIDDLE SCHOOL,CALIFORNIA,SANTA BARBARA,CA ,93105,8056822989
SANTA BARBARA MONTESSORI SCHOOL,CALIFORNIA,GOLETA,CA ,93117,8056857600
SANTA CATALINA SCHOOL,CALIFORNIA,MONTEREY,CA ,93940,8316559300
SANTA CLARA CHRISTIAN SCHOOL,CALIFORNIA,SANTA CLARA,CA ,95051,4082465423
SANTA CLARA DAY NURSERY,CALIFORNIA,SANTA ANA,CA ,92703,7145548850
SANTA CLARA ELEMENTARY SCHOOL,CALIFORNIA,OXNARD,CA ,93030,8054836935
SANTA CLARA HIGH SCHOOL,CALIFORNIA,OXNARD,CA ,93033,8054839502
SANTA CLARA OF ASSISI SCHOOL,TEXAS,DALLAS,TX ,75211,2143339423
SANTA CLARITA CHRISTIAN SCHOOL,CALIFORNIA,CANYON COUNTRY,CA ,91351,6612527371
SANTA CRUZ CATHOLIC SCHOOL,ARIZONA,TUCSON,AZ ,85713,5206242093
SANTA CRUZ CHILDREN'S SCHOOL,CALIFORNIA,SANTA CRUZ,CA ,95062,8314298444
SANTA CRUZ MONTESSORI SCHOOL,CALIFORNIA,APTOS,CA ,95003,8314761646
SANTA CRUZ WALDORF SCHOOL,CALIFORNIA,SANTA CRUZ,CA ,95060,8314250519
SANTA FE BAPTIST PREPARATORY ACADEMY,NEW MEXICO,SANTA FE,NM ,87507,5054712834
SANTA FE CATHOLIC HIGH SCHOOL,FLORIDA,LAKELAND,FL ,33801,8636654188
SANTA FE CENTERS,NEW JERSEY,NEW PROVIDENCE,NJ ,07974,9084643848
SANTA FE CHRISTIAN SCHOOLS,CALIFORNIA,SOLANA BEACH,CA ,92075,8587558900
SANTA FE GIRLS' SCHOOL,NEW MEXICO,SANTA FE,NM ,87505,5058203188
SANTA FE MONTESSORI SCHOOL,CALIFORNIA,SOLANA BEACH,CA ,92075,8587553232
SANTA FE PREPARATORY SCHOOL,NEW MEXICO,SANTA FE,NM ,87505,5059821829
SANTA FE SCHOOL FOR THE ARTS,NEW MEXICO,SANTA FE,NM ,87507,5054388585
SANTA FE SECONDARY SCHOOL,NEW MEXICO,SANTA FE,NM ,87501,5059822240
SANTA FE SPRINGS CHRISTIAN,CALIFORNIA,SANTA FE SPRINGS,CA ,90670,5628682263
SANTA FE WALDORF SCHOOL,NEW MEXICO,SANTA FE,NM ,87508,5054676441
SANTA LUCIA SCHOOL,CALIFORNIA,TEMPLETON,CA ,93465,8054342217
SANTA LUCIA SCHOOL,ILLINOIS,CHICAGO,IL ,60616,3123261839
SANTA MARGARITA CATHOLIC HIGH SCHOOL,CALIFORNIA,RANCHO SANTA MARGARITA,CA ,92688,9497666001
SANTA MARIA DEL POPOLO SCHOOL,ILLINOIS,MUNDELEIN,IL ,60060,8479492335
SANTA MARIA SCHOOL,NEW YORK,BRONX,NY ,10462,7188233636
SANTA MONICA MONTESSORI,CALIFORNIA,SANTA MONICA,CA ,90404,3108293551
SANTA ROSA CHRISTIAN SCHOOL,FLORIDA,MILTON,FL ,32570,8506234671
SANTA ROSA CHRISTIAN SCHOOL,CALIFORNIA,SANTA ROSA,CA ,95403,7075426414
SANTA ROSA DE LIMA CATHOLIC SCHOOL,CALIFORNIA,SAN FERNANDO,CA ,91340,8183615096
SANTA TERESITA ELEMENTARY SCHOOL,CALIFORNIA,LOS ANGELES,CA ,90033,3232211129
SANTA YNEZ VALLEY CHRISTIAN ACADEMY,CALIFORNIA,SANTA YNEZ,CA ,93460,8056883830
SANTIAM CHRISTIAN SCHOOL,OREGON,ADAIR VILLAGE,OR ,97330,5417455524
SANTIAM CROSSING,OREGON,SCIO,OR ,97374,5033944294
SANTINA BAY ACADEMY,FLORIDA,PALM HARBOR,FL ,34683,7272169738
SANTO NINOS REGIONAL CATHOLIC SCHOOL,NEW MEXICO,SANTA FE,NM ,87508,5054241766
SAPPO SCHOOL,NEW YORK,MEDFORD,NY ,11763,6317362146
SAR ACADEMY,NEW YORK,BRONX,NY ,10471,7185481717
SAR HIGH SCHOOL,NEW YORK,BRONX,NY ,10471,7185482727
SARAH & IRVING PITT CHILD DEVELOPMENT CENTER,MICHIGAN,WEST BLOOMFIELD,MI ,48322,2484325582
SARASOTA CHRISTIAN SCHOOL,FLORIDA,SARASOTA,FL ,34232,9413716481
SARASOTA LUTHERAN SCHOOL,FLORIDA,SARASOTA,FL ,34233,9419228164
SARASOTA WALDORF SCHOOL,FLORIDA,SARASOTA,FL ,34231,9419273711
SARATOGA CENTRAL CATHOLIC HIGH SCHOOL,NEW YORK,SARATOGA SPRINGS,NY ,12866,5185877070
